period,depth,deviation,backstep,pivot_count,swing_count,median_swing_pips,median_bars,median_efficiency,mean_efficiency,deviation_pips
2025-11,350,200,40,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,20.0
2025-11,350,200,20,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,20.0
2025-11,350,225,40,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,22.5
2025-11,350,225,20,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,22.5
2025-11,350,250,20,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,25.0
2025-11,350,250,40,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,25.0
2025-11,350,100,20,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,10.0
2025-11,350,100,40,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,10.0
2025-11,350,75,40,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,7.5
2025-11,350,75,20,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,7.5
2025-11,350,125,40,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,12.5
2025-11,350,125,20,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,12.5
2025-11,350,150,20,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,15.0
2025-11,350,150,40,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,15.0
2025-11,350,175,20,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,17.5
2025-11,350,175,40,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,17.5
2025-11,350,25,20,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,2.5
2025-11,350,25,40,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,2.5
2025-11,350,50,20,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,5.0
2025-11,350,50,40,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,5.0
2025-11,350,75,80,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,7.5
2025-11,350,125,80,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,12.5
2025-11,350,150,80,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,15.0
2025-11,350,175,80,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,17.5
2025-11,350,50,80,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,5.0
2025-11,350,100,80,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,10.0
2025-11,350,200,80,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,20.0
2025-11,350,225,80,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,22.5
2025-11,350,250,80,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,25.0
2025-11,350,25,80,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,2.5
2025-11,350,100,60,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,10.0
2025-11,350,75,60,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,7.5
2025-11,350,50,60,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,5.0
2025-11,350,175,60,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,17.5
2025-11,350,200,60,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,20.0
2025-11,350,225,60,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,22.5
2025-11,350,125,60,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,12.5
2025-11,350,150,60,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,15.0
2025-11,350,25,60,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,2.5
2025-11,350,250,60,64,63,31.89999999999804,399.0,0.1283422459893118,0.14120904482765304,25.0
2025-12,350,200,40,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,20.0
2025-12,350,200,20,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,20.0
2025-12,350,225,40,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,22.5
2025-12,350,225,20,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,22.5
2025-12,350,250,20,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,25.0
2025-12,350,250,40,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,25.0
2025-12,350,100,20,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,10.0
2025-12,350,100,40,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,10.0
2025-12,350,75,40,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,7.5
2025-12,350,75,20,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,7.5
2025-12,350,125,40,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,12.5
2025-12,350,125,20,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,12.5
2025-12,350,150,20,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,15.0
2025-12,350,150,40,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,15.0
2025-12,350,175,20,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,17.5
2025-12,350,175,40,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,17.5
2025-12,350,25,20,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,2.5
2025-12,350,25,40,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,2.5
2025-12,350,50,20,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,5.0
2025-12,350,50,40,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,5.0
2025-12,350,75,80,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,7.5
2025-12,350,125,80,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,12.5
2025-12,350,150,80,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,15.0
2025-12,350,175,80,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,17.5
2025-12,350,50,80,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,5.0
2025-12,350,100,80,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,10.0
2025-12,350,200,80,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,20.0
2025-12,350,225,80,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,22.5
2025-12,350,250,80,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,25.0
2025-12,350,25,80,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,2.5
2025-12,350,100,60,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,10.0
2025-12,350,75,60,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,7.5
2025-12,350,50,60,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,5.0
2025-12,350,175,60,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,17.5
2025-12,350,200,60,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,20.0
2025-12,350,225,60,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,22.5
2025-12,350,125,60,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,12.5
2025-12,350,150,60,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,15.0
2025-12,350,25,60,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,2.5
2025-12,350,250,60,65,64,31.95000000000059,330.5,0.12537826441388436,0.14129650756520576,25.0
2026-01,350,200,40,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,20.0
2026-01,350,200,20,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,20.0
2026-01,350,225,40,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,22.5
2026-01,350,225,20,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,22.5
2026-01,350,250,20,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,25.0
2026-01,350,250,40,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,25.0
2026-01,350,100,20,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,10.0
2026-01,350,100,40,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,10.0
2026-01,350,75,40,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,7.5
2026-01,350,75,20,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,7.5
2026-01,350,125,40,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,12.5
2026-01,350,125,20,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,12.5
2026-01,350,150,20,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,15.0
2026-01,350,150,40,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,15.0
2026-01,350,175,20,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,17.5
2026-01,350,175,40,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,17.5
2026-01,350,25,20,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,2.5
2026-01,350,25,40,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,2.5
2026-01,350,50,20,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,5.0
2026-01,350,50,40,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,5.0
2026-01,350,75,80,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,7.5
2026-01,350,125,80,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,12.5
2026-01,350,150,80,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,15.0
2026-01,350,175,80,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,17.5
2026-01,350,50,80,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,5.0
2026-01,350,100,80,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,10.0
2026-01,350,200,80,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,20.0
2026-01,350,225,80,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,22.5
2026-01,350,250,80,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,25.0
2026-01,350,25,80,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,2.5
2026-01,350,100,60,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,10.0
2026-01,350,75,60,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,7.5
2026-01,350,50,60,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,5.0
2026-01,350,175,60,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,17.5
2026-01,350,200,60,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,20.0
2026-01,350,225,60,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,22.5
2026-01,350,125,60,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,12.5
2026-01,350,150,60,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,15.0
2026-01,350,25,60,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,2.5
2026-01,350,250,60,60,59,44.99999999999948,389.0,0.12389752204955531,0.1644996326659989,25.0
2026-02,350,200,40,64,63,36.200000000001786,375.0,0.10449129239228706,0.1336279106707349,20.0
2026-02,350,200,20,64,63,36.200000000001786,375.0,0.10449129239228706,0.1336279106707349,20.0
2026-02,350,225,40,64,63,36.200000000001786,375.0,0.10449129239228706,0.1336279106707349,22.5
2026-02,350,225,20,64,63,36.200000000001786,375.0,0.10449129239228706,0.1336279106707349,22.5
2026-02,350,250,20,64,63,36.200000000001786,375.0,0.10449129239228706,0.1336279106707349,25.0
2026-02,350,250,40,64,63,36.200000000001786,375.0,0.10449129239228706,0.1336279106707349,25.0
2026-02,350,100,20,64,63,36.200000000001786,375.0,0.10449129239228706,0.1336279106707349,10.0
2026-02,350,100,40,64,63,36.200000000001786,375.0,0.10449129239228706,0.1336279106707349,10.0
2026-02,350,75,40,64,63,36.200000000001786,375.0,0.10449129239228706,0.1336279106707349,7.5
2026-02,350,75,20,64,63,36.200000000001786,375.0,0.10449129239228706,0.1336279106707349,7.5
2026-02,350,125,40,64,63,36.200000000001786,375.0,0.10449129239228706,0.1336279106707349,12.5
2026-02,350,125,20,64,63,36.200000000001786,375.0,0.10449129239228706,0.1336279106707349,12.5
2026-02,350,150,20,64,63,36.200000000001786,375.0,0.10449129239228706,0.1336279106707349,15.0
2026-02,350,150,40,64,63,36.200000000001786,375.0,0.10449129239228706,0.1336279106707349,15.0
2026-02,350,175,20,64,63,36.200000000001786,375.0,0.10449129239228706,0.1336279106707349,17.5
2026-02,350,175,40,64,63,36.200000000001786,375.0,0.10449129239228706,0.1336279106707349,17.5
2026-02,350,25,20,64,63,36.200000000001786,375.0,0.10449129239228706,0.1336279106707349,2.5
2026-02,350,25,40,64,63,36.200000000001786,375.0,0.10449129239228706,0.1336279106707349,2.5
2026-02,350,50,20,64,63,36.200000000001786,375.0,0.10449129239228706,0.1336279106707349,5.0
2026-02,350,50,40,64,63,36.200000000001786,375.0,0.10449129239228706,0.1336279106707349,5.0
2026-02,350,75,80,60,59,36.49999999999931,396.0,0.1039880730525492,0.12302370984847223,7.5
2026-02,350,125,80,60,59,36.49999999999931,396.0,0.1039880730525492,0.12302370984847223,12.5
2026-02,350,150,80,60,59,36.49999999999931,396.0,0.1039880730525492,0.12302370984847223,15.0
2026-02,350,175,80,60,59,36.49999999999931,396.0,0.1039880730525492,0.12302370984847223,17.5
2026-02,350,50,80,60,59,36.49999999999931,396.0,0.1039880730525492,0.12302370984847223,5.0
2026-02,350,100,80,60,59,36.49999999999931,396.0,0.1039880730525492,0.12302370984847223,10.0
2026-02,350,200,80,60,59,36.49999999999931,396.0,0.1039880730525492,0.12302370984847223,20.0
2026-02,350,225,80,60,59,36.49999999999931,396.0,0.1039880730525492,0.12302370984847223,22.5
2026-02,350,250,80,60,59,36.49999999999931,396.0,0.1039880730525492,0.12302370984847223,25.0
2026-02,350,25,80,60,59,36.49999999999931,396.0,0.1039880730525492,0.12302370984847223,2.5
2026-02,350,100,60,60,59,36.49999999999931,396.0,0.1039880730525492,0.12302370984847223,10.0
2026-02,350,75,60,60,59,36.49999999999931,396.0,0.1039880730525492,0.12302370984847223,7.5
