depth,deviation,backstep,pivot_count,median_swing_pips,median_bars,median_efficiency,mean_efficiency,score,deviation_pips
400.0,225.0,80.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,22.5
400.0,175.0,60.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,17.5
400.0,200.0,80.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,20.0
400.0,200.0,60.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,20.0
400.0,175.0,80.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,17.5
400.0,225.0,20.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,22.5
400.0,250.0,20.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,25.0
400.0,250.0,40.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,25.0
400.0,250.0,60.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,25.0
400.0,225.0,40.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,22.5
400.0,250.0,80.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,25.0
400.0,175.0,40.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,17.5
400.0,150.0,60.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,15.0
400.0,175.0,20.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,17.5
400.0,150.0,20.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,15.0
400.0,150.0,40.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,15.0
400.0,125.0,80.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,12.5
400.0,150.0,80.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,15.0
400.0,100.0,20.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,10.0
400.0,100.0,40.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,10.0
400.0,100.0,60.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,10.0
400.0,100.0,80.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,10.0
400.0,125.0,40.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,12.5
400.0,125.0,20.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,12.5
400.0,75.0,80.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,7.5
400.0,125.0,60.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,12.5
400.0,75.0,40.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,7.5
400.0,50.0,80.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,5.0
400.0,50.0,40.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,5.0
400.0,25.0,20.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,2.5
400.0,25.0,80.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,2.5
400.0,25.0,40.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,2.5
400.0,25.0,60.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,2.5
400.0,50.0,20.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,5.0
400.0,225.0,60.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,22.5
400.0,50.0,60.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,5.0
400.0,75.0,20.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,7.5
400.0,75.0,60.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,7.5
400.0,75.0,100.0,646.0,40.50000000000109,453.0,0.11318739989322389,0.13686853853764416,54.69945590757889,7.5
400.0,250.0,100.0,646.0,40.50000000000109,453.0,0.11318739989322389,0.13686853853764416,54.69945590757889,25.0
